Response ID,What year were you born?  ,What is your gender?  ,"How long have you been in your current job?  If you have more than one job, please answer all questions for your main job.  ",Which of the following best describes your industry?  ,Which of the following best describes your current occupation?  ,How many people are currently employed by your organisation?   ,Which of the following best describes your household?  ,Metro or Regional,"Thinking about your current job, how much of your work time did you spend working remotely in the last quarter of last year?   This means October-December 2020  If you work a 5 day week, each day of remote working equals 20% of your time.  ","How much of your work time would you have preferred to work remotely during the last quarter of last year?   This means October-December 2020  If you work a 5 day week, each day of remote working equals 20% of your time.  ","Thinking about your current job, how much of your work time have you spent working remotely this year?  If you work a 5 day week, each day of remote working equals 20% of your time.  ","How much of your work time would you have preferred to work remotely so far this year?  If you work a 5 day week, each day of remote working equals 20% of your time.  ","Imagine that COVID-19 is cured or eradicated.   Going forward, how much of your work time would you prefer to work remotely?  If you work a 5 day week, each day of remote working equals 20% of your time.  ",These questions are about the remote working arrangements in your organisation.  Has your employer changed or updated their policy on remote work since COVID-19?   This means since February/March 2020  ,"In the past 6 months, have you ever worked part of your day remotely, and part of it at your employer’s workplace?",How often do you work this way?  ,How often would you like to work this way?  ,Does your employer have a policy that workers must be at the employer’s workplace some of the time?  ,"How much of your work time does your employer’s policy require you to be at their workplace?  If you work a 5 day week, 1 day equals 20% of your work time.  ","Thinking about your employer’s policy on remote working, how strongly do you agree or disagree with the following statements?   Please select a single response per row   - My employer’s remote working policy suits me","Thinking about your employer’s policy on remote working, how strongly do you agree or disagree with the following statements?   Please select a single response per row   - I get to choose how much work I do remotely","Thinking about your employer’s policy on remote working, how strongly do you agree or disagree with the following statements?   Please select a single response per row   - I choose which days I work remotely","Thinking about your employer’s policy on remote working, how strongly do you agree or disagree with the following statements?   Please select a single response per row   - My direct manager has discretion to allow or deny remote work",How do you feel about your employer’s remote working policy?  ,"Thinking about remote working in the last 6 months, how strongly do you agree or disagree with the following statements?   Please select a single response per row   - My organisation encouraged people to work remotely","Thinking about remote working in the last 6 months, how strongly do you agree or disagree with the following statements?   Please select a single response per row   - My organisation was well prepared for me to work remotely","Thinking about remote working in the last 6 months, how strongly do you agree or disagree with the following statements?   Please select a single response per row   - It was common for people in my organisation to work remotely","Thinking about remote working in the last 6 months, how strongly do you agree or disagree with the following statements?   Please select a single response per row   - It was easy to get permission to work remotely","Thinking about remote working in the last 6 months, how strongly do you agree or disagree with the following statements?   Please select a single response per row   - I could easily collaborate with colleagues when working remotely","Thinking about remote working in the last 6 months, how strongly do you agree or disagree with the following statements?   Please select a single response per row   - Working remotely reduces my chances of promotion","Thinking about remote working in the last 6 months, how strongly do you agree or disagree with the following statements?   Please select a single response per row   - I take more regular breaks while working remotely",Do you think remote working is a positive or a negative for your employer?  ,Who is most supportive of remote working in your organisation?  ,Imagine that COVID-19 is cured or eradicated.    How likely would you consider the following statements?   - My employer would encourage more remote working,Imagine that COVID-19 is cured or eradicated.    How likely would you consider the following statements?   - My employer would make changes to support remote working,Imagine that COVID-19 is cured or eradicated.    How likely would you consider the following statements?   - I would have more choice about whether I work remotely,"Think about your experience this year. On a day when you attend your employer's workplace, how many hours would you spend doing the following activities?   For example, a response of ‘1’ means 1 hour.  A response of ‘0.5’ means half an hour.   Your responses should add to 24 hours.   - Preparing for work and commuting","Think about your experience this year. On a day when you attend your employer's workplace, how many hours would you spend doing the following activities?   For example, a response of ‘1’ means 1 hour.  A response of ‘0.5’ means half an hour.   Your responses should add to 24 hours.   - Working","Think about your experience this year. On a day when you attend your employer's workplace, how many hours would you spend doing the following activities?   For example, a response of ‘1’ means 1 hour.  A response of ‘0.5’ means half an hour.   Your responses should add to 24 hours.   - Caring and domestic responsibilities","Think about your experience this year. On a day when you attend your employer's workplace, how many hours would you spend doing the following activities?   For example, a response of ‘1’ means 1 hour.  A response of ‘0.5’ means half an hour.   Your responses should add to 24 hours.   - Personal and family time","Think about your experience this year. On a day when you attend your employer's workplace, how many hours would you spend doing the following activities?   For example, a response of ‘1’ means 1 hour.  A response of ‘0.5’ means half an hour.   Your responses should add to 24 hours.   - Sleep","Think about your experience this year. On a day when you work remotely, how many hours would you spend doing the following activities?  For example, a response of ‘1’ means 1 hour.  A response of ‘0.5’ means half an hour.   Your responses should add to 24 hours.   - Preparing for work and commuting","Think about your experience this year. On a day when you work remotely, how many hours would you spend doing the following activities?  For example, a response of ‘1’ means 1 hour.  A response of ‘0.5’ means half an hour.   Your responses should add to 24 hours.   - Working","Think about your experience this year. On a day when you work remotely, how many hours would you spend doing the following activities?  For example, a response of ‘1’ means 1 hour.  A response of ‘0.5’ means half an hour.   Your responses should add to 24 hours.   - Caring and domestic responsibilities","Think about your experience this year. On a day when you work remotely, how many hours would you spend doing the following activities?  For example, a response of ‘1’ means 1 hour.  A response of ‘0.5’ means half an hour.   Your responses should add to 24 hours.   - Personal and family time","Think about your experience this year. On a day when you work remotely, how many hours would you spend doing the following activities?  For example, a response of ‘1’ means 1 hour.  A response of ‘0.5’ means half an hour.   Your responses should add to 24 hours.   - Sleep","Imagine your employer offered you the option to work remotely whenever you chose, in return for negotiating a pay cut that you both agree on.  Would you be interested in negotiating?   ",What is the biggest pay cut you would accept?   Please give your answer as a percentage.  ,Have the following barriers to remote working improved or worsened for you over the past 6 months?   - My caring responsibilities,Have the following barriers to remote working improved or worsened for you over the past 6 months?   - Connectivity (for example internet),Have the following barriers to remote working improved or worsened for you over the past 6 months?   - My organisation's software and systems,Have the following barriers to remote working improved or worsened for you over the past 6 months?   - Difficulty collaborating remotely,Have the following barriers to remote working improved or worsened for you over the past 6 months?   - Poor management,Have the following barriers to remote working improved or worsened for you over the past 6 months?   - IT equipment (computer or printer),Have the following barriers to remote working improved or worsened for you over the past 6 months?   - Feeling left out and/or isolated,Have the following barriers to remote working improved or worsened for you over the past 6 months?   - Extra costs,Have the following barriers to remote working improved or worsened for you over the past 6 months?   - Cyber security,Have the following barriers to remote working improved or worsened for you over the past 6 months?   - I have tasks that can't be done remotely,"Have the following barriers to remote working improved or worsened for you over the past 6 months?   - My workspace (e.g. suitable chair, lighting, noise levels, facilities)",Have the following barriers to remote working improved or worsened for you over the past 6 months?   - Motivation,Have the following barriers to remote working improved or worsened for you over the past 6 months?   - Management discourages remote working,"Have the following barriers to remote working improved or worsened for you over the past 6 months?   - My living situation (e.g. location, home size, who I live with)",Have the following barriers to remote working improved or worsened for you over the past 6 months?   - Lack of remote working skills,Have the following barriers to remote working improved or worsened for you over the past 6 months?   - My health and safety when working remotely,Think about when you worked at your employer’s workplace and some of your colleagues were working remotely. What were the biggest barriers of working this way? - Noisy work environment ; Interruptions ; Difficulty collaborating with remote colleagues ; Lack of privacy,Think about when you worked at your employer’s workplace and some of your colleagues were working remotely. What were the smallest barriers of working this way? - Noisy work environment ; Interruptions ; Difficulty collaborating with remote colleagues ; Lack of privacy,Think about when you worked at your employer’s workplace and some of your colleagues were working remotely. What were the biggest barriers of working this way? - Connectivity/internet issues ; Lack of appropriate work and meeting spaces ; Problems with audio-visual setup ; Lack of privacy,Think about when you worked at your employer’s workplace and some of your colleagues were working remotely. What were the smallest barriers of working this way? - Connectivity/internet issues ; Lack of appropriate work and meeting spaces ; Problems with audio-visual setup ; Lack of privacy,Think about when you worked at your employer’s workplace and some of your colleagues were working remotely. What were the biggest barriers of working this way? - Interruptions ; Connectivity/internet issues ; Lack of appropriate work and meeting spaces ; Difficulty innovating,Think about when you worked at your employer’s workplace and some of your colleagues were working remotely. What were the smallest barriers of working this way? - Interruptions ; Connectivity/internet issues ; Lack of appropriate work and meeting spaces ; Difficulty innovating,Think about when you worked at your employer’s workplace and some of your colleagues were working remotely. What were the biggest barriers of working this way? - Connectivity/internet issues ; Difficulty collaborating with remote colleagues ; Difficulty innovating ; Lack of privacy,Think about when you worked at your employer’s workplace and some of your colleagues were working remotely. What were the smallest barriers of working this way? - Connectivity/internet issues ; Difficulty collaborating with remote colleagues ; Difficulty innovating ; Lack of privacy,Think about when you worked at your employer’s workplace and some of your colleagues were working remotely. What were the biggest barriers of working this way? - Noisy work environment ; Interruptions ; Connectivity/internet issues ; Difficulty innovating,Think about when you worked at your employer’s workplace and some of your colleagues were working remotely. What were the smallest barriers of working this way? - Noisy work environment ; Interruptions ; Connectivity/internet issues ; Difficulty innovating,Think about when you worked at your employer’s workplace and some of your colleagues were working remotely. What were the biggest barriers of working this way? - Noisy work environment ; Interruptions ; Lack of appropriate work and meeting spaces ; Problems with audio-visual setup,Think about when you worked at your employer’s workplace and some of your colleagues were working remotely. What were the smallest barriers of working this way? - Noisy work environment ; Interruptions ; Lack of appropriate work and meeting spaces ; Problems with audio-visual setup,Think about when you worked at your employer’s workplace and some of your colleagues were working remotely. What were the biggest barriers of working this way? - Interruptions ; Connectivity/internet issues ; Problems with audio-visual setup ; Difficulty collaborating with remote colleagues,Think about when you worked at your employer’s workplace and some of your colleagues were working remotely. What were the smallest barriers of working this way? - Interruptions ; Connectivity/internet issues ; Problems with audio-visual setup ; Difficulty collaborating with remote colleagues,Think about when you worked at your employer’s workplace and some of your colleagues were working remotely. What were the biggest barriers of working this way? - Noisy work environment ; Lack of appropriate work and meeting spaces ; Difficulty innovating ; Lack of privacy,Think about when you worked at your employer’s workplace and some of your colleagues were working remotely. What were the smallest barriers of working this way? - Noisy work environment ; Lack of appropriate work and meeting spaces ; Difficulty innovating ; Lack of privacy,Think about when you worked at your employer’s workplace and some of your colleagues were working remotely. What were the biggest barriers of working this way? - Noisy work environment ; Connectivity/internet issues ; Lack of appropriate work and meeting spaces ; Difficulty collaborating with remote colleagues,Think about when you worked at your employer’s workplace and some of your colleagues were working remotely. What were the smallest barriers of working this way? - Noisy work environment ; Connectivity/internet issues ; Lack of appropriate work and meeting spaces ; Difficulty collaborating with remote colleagues,Think about when you worked at your employer’s workplace and some of your colleagues were working remotely. What were the biggest barriers of working this way? - Interruptions ; Problems with audio-visual setup ; Difficulty innovating ; Lack of privacy,Think about when you worked at your employer’s workplace and some of your colleagues were working remotely. What were the smallest barriers of working this way? - Interruptions ; Problems with audio-visual setup ; Difficulty innovating ; Lack of privacy,Think about when you worked at your employer’s workplace and some of your colleagues were working remotely. What were the biggest barriers of working this way? - Lack of appropriate work and meeting spaces ; Problems with audio-visual setup ; Difficulty collaborating with remote colleagues ; Difficulty innovating,Think about when you worked at your employer’s workplace and some of your colleagues were working remotely. What were the smallest barriers of working this way? - Lack of appropriate work and meeting spaces ; Problems with audio-visual setup ; Difficulty collaborating with remote colleagues ; Difficulty innovating,Think about when you worked at your employer’s workplace and some of your colleagues were working remotely. What were the biggest barriers of working this way? - Noisy work environment ; Connectivity/internet issues ; Problems with audio-visual setup ; Lack of privacy,Think about when you worked at your employer’s workplace and some of your colleagues were working remotely. What were the smallest barriers of working this way? - Noisy work environment ; Connectivity/internet issues ; Problems with audio-visual setup ; Lack of privacy,Think about when you worked at your employer’s workplace and some of your colleagues were working remotely. What were the biggest barriers of working this way? - Interruptions ; Lack of appropriate work and meeting spaces ; Difficulty collaborating with remote colleagues ; Lack of privacy,Think about when you worked at your employer’s workplace and some of your colleagues were working remotely. What were the smallest barriers of working this way? - Interruptions ; Lack of appropriate work and meeting spaces ; Difficulty collaborating with remote colleagues ; Lack of privacy,Think about when you worked at your employer’s workplace and some of your colleagues were working remotely. What were the biggest barriers of working this way? - Noisy work environment ; Problems with audio-visual setup ; Difficulty collaborating with remote colleagues ; Difficulty innovating,Think about when you worked at your employer’s workplace and some of your colleagues were working remotely. What were the smallest barriers of working this way? - Noisy work environment ; Problems with audio-visual setup ; Difficulty collaborating with remote colleagues ; Difficulty innovating,How strongly do you agree or disagree with the following statements?   - On days when I work remotely I feel better,How strongly do you agree or disagree with the following statements?   - On days when I work remotely I am more active,How strongly do you agree or disagree with the following statements?   - I feel better on days when I see my colleagues in person,Do you manage people as part of your current job?  ,Do employees you manage ever work remotely?  ,How strongly do you agree or disagree with the following statements?    - I have discretion to offer or deny remote work to employees I manage,How strongly do you agree or disagree with the following statements?    - Offering remote work helps me retain employees,How strongly do you agree or disagree with the following statements?    - Offering remote work helps me to recruit employees,How strongly do you agree or disagree with the following statements?    - My team works well together when they work remotely,How strongly do you agree or disagree with the following statements?    - I find it easy to manage employees remotely (e.g. tasking and monitoring progress),How strongly do you agree or disagree with the following statements?    - I find it easy to manage poor performers remotely,How strongly do you agree or disagree with the followi1123,1976,Female,Between 1 and 5 years,"Transport, Postal and Warehousing",Managers - Specialist Managers,More than 200,Couple with dependent children,Metro,60%,60%,50% - I spent about half of my time remote working,70%,50% - About half of my time,No,Yes,10%,20%,No,,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat Negative,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Strongly Positive,My direct manger(s),Somewhat unlikely,Somewhat likely,Somewhat unlikely,0.5,10,2,3.5,8,0,12,2,2,8,No,,Somewhat worsened,Stayed about the same,Somewhat improved,Somewhat improved,Somewhat improved,Somewhat improved,Somewhat improved,Somewhat worsened,Somewhat improved,Somewhat improved,Stayed about the same,Somewhat improved,Somewhat improved,Significantly worsened,Somewhat improved,Somewhat worsened,Difficulty collaborating with remote colleagues,Lack of privacy,Lack of appropriate work and meeting spaces,Lack of privacy,Lack of appropriate work and meeting spaces,Interruptions,Difficulty innovating,Lack of privacy,Difficulty innovating,Interruptions,Lack of appropriate work and meeting spaces,Interruptions,Difficulty collaborating with remote colleagues,Interruptions,Difficulty innovating,Lack of privacy,Difficulty collaborating with remote colleagues,Noisy work environment,Difficulty innovating,Lack of privacy,Difficulty innovating,Lack of appropriate work and meeting spaces,Problems with audio-visual setup,Lack of privacy,Difficulty collaborating with remote colleagues,Interruptions,Difficulty innovating,Problems with audio-visual setup,Somewhat agree,Strongly agree,Somewhat agree,Yes,Yes,Somewhat agree,Strongly agree,Somewhat agree,Strongly agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Strongly agree,Neither agree nor disagree,I’m 20% more productive when working remotely,I’m 20% more productive when working remotely
1124,1991,Male,More than 5 years,"Transport, Postal and Warehousing",Managers - Specialist Managers,More than 200,Single person,Metro,Less than 10% of my time,Less than 10% of my time,30%,60%,50% - About half of my time,No,Yes,Less than 10% of my time,30%,Yes,80%,Neither agree nor disagree,Somewhat disagree,Strongly disagree,Somewhat agree,Neither positive nor negative,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat Negative,My direct manger(s),Very unlikely,Very unlikely,Somewhat unlikely,1.5,8.5,2,4,8,0.2,4,2,5.8,12,Yes,0.02,Stayed about the same,Somewhat improved,Somewhat improved,Somewhat improved,Somewhat worsened,Significantly improved,Stayed about the same,Significantly worsened,Somewhat improved,Stayed about the same,Significantly worsened,Somewhat improved,Somewhat worsened,Stayed about the same,Stayed about the same,Stayed about the same,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Somewhat disagree,Strongly disagree,Strongly agree,Yes,Yes,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,I’m 30% less productive when working remotely,I’m 30% less productive when working remotely
1125,1998,Male,Between 1 and 5 years,Information Media and Telecommunications,"Technicians and trades workers - Engineering, ICT and Science Technicians",Between 20 and 199,Couple with no dependent children,Metro,100% - I spent all of my time remote working,100% - All of my time,100% - I spent all of my time remote working,100% - All of my time,100% - All of my time,Yes,No,,,No,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly Positive,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly Positive,They are about the same,Very likely,Very likely,Very likely,2,7,5,3,7,0,7,5,5,7,No,,Significantly improved,Somewhat improved,Somewhat improved,Somewhat improved,Significantly improved,Significantly improved,Significantly improved,Significantly improved,Significantly improved,Significantly improved,Significantly improved,Significantly improved,Significantly improved,Significantly improved,Significantly improved,Significantly improved,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strongly agree,Strongly agree,Strongly agree,Yes,Yes,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,I’m 30% more productive when working remotely,I’m 30% more productive when working remotely
1126,1980,Female,More than 5 years,Public Administration and Safety,Managers - Specialist Managers,More than 200,Couple with dependent children,Metro,50% - I spent about half of my time remote working,50% - About half of my time,50% - I spent about half of my time remote working,50% - About half of my time,50% - About half of my time,Yes,Yes,50% - About half of my time,50% - About half of my time,Yes,50% - About half of my time,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat Positive,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Neither positive nor negative,My direct manger(s),Neither unlikely or likely,Neither unlikely or likely,Neither unlikely or likely,4,6,4,4,6,0,7,5,4,8,Yes,0.2,Stayed about the same,Stayed about the same,Stayed about the same,Somewhat worsened,Somewhat worsened,Stayed about the same,Somewhat worsened,Somewhat improved,Stayed about the same,Stayed about the same,Stayed about the same,Stayed about the same,Stayed about the same,Stayed about the same,Stayed about the same,Stayed about the same,Interruptions,Noisy work environment,Connectivity/internet issues,Lack of privacy,Connectivity/internet issues,Interruptions,Connectivity/internet issues,Difficulty innovating,Connectivity/internet issues,Noisy work environment,Interruptions,Noisy work environment,Problems with audio-visual setup,Interruptions,Lack of privacy,Noisy work environment,Connectivity/internet issues,Noisy work environment,Problems with audio-visual setup,Interruptions,Problems with audio-visual setup,Difficulty innovating,Connectivity/internet issues,Noisy work environment,Lack of appropriate work and meeting spaces,Interruptions,Problems with audio-visual setup,Noisy work environment,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,No,,,,,,,,,,,I’m 20% more productive when working remotely,
1127,1989,Female,Between 1 and 5 years,Accommodation and Food,Technicians and trades workers - Food Trades Workers,More than 200,Couple with no dependent children,Regional,Less than 10% of my time,50% - About half of my time,Rarely or never,50% - About half of my time,20%,Yes,No,,,Yes,90%,Strongly disagree,Strongly disagree,Neither agree nor disagree,Somewhat agree,Somewhat Negative,Strongly disagree,Somewhat disagree,Strongly disagree,Strongly disagree,Strongly agree,Somewhat disagree,Strongly agree,Somewhat Positive,Senior leadership,Very unlikely,Very unlikely,Very unlikely,2.5,8,3,2.5,8,0.5,8,3,4.5,8,No,,Not a barrier for me,Not a barrier for me,Not a barrier for me,Not a barrier for me,Not a barrier for me,Not a barrier for me,Not a barrier for me,Not a barrier for me,Stayed about the same,Stayed about the same,Somewhat improved,Somewhat improved,Somewhat worsened,Somewhat improved,Significantly improved,Significantly improved,Difficulty collaborating with remote colleagues,Lack of privacy,Problems with audio-visual setup,Lack of privacy,Lack of appropriate work and meeting spaces,Difficulty innovating,Difficulty collaborating with remote colleagues,Difficulty innovating,Connectivity/internet issues,Difficulty innovating,Problems with audio-visual setup,Noisy work environment,Connectivity/internet issues,Interruptions,Lack of appropriate work and meeting spaces,Difficulty innovating,Connectivity/internet issues,Noisy work environment,Problems with audio-visual setup,Interruptions,Problems with audio-visual setup,Difficulty innovating,Connectivity/internet issues,Lack of privacy,Difficulty collaborating with remote colleagues,Lack of privacy,Problems with audio-visual setup,Difficulty innovating,Somewhat agree,Somewhat agree,Somewhat agree,No,,,,,,,,,,,I’m 10% more productive when working remotely,
1128,1976,Male,Between 1 and 5 years,Information Media and Telecommunications,"Managers - Chief Executives, General Managers and Legislators",More than 200,Couple with dependent children,Metro,80%,60%,70%,70%,30%,Yes,Yes,40%,30%,Yes,30%,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat Positive,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,Somewhat Positive,My direct manger(s),Somewhat likely,Very likely,Somewhat likely,2,5,5,6,6,2,5,5,6,6,Yes,0.1,Somewhat improved,Significantly improved,Somewhat improved,Somewhat improved,Significantly improved,Somewhat improved,Somewhat improved,Significantly improved,Significantly improved,Somewhat improved,Significantly improved,Somewhat improved,Significantly improved,Somewhat improved,Somewhat improved,Significantly improved,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Somewhat agree,Somewhat agree,Strongly agree,Yes,Yes,Somewhat agree,Somewhat agree,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,Somewhat agree,Strongly agree,Somewhat agree,I’m 40% more productive when working remotely,I’m 40% more productive when working remotely
1129,2000,Female,Between 1 and 5 years,Education and Training,Professionals - Education Professionals,I am a sole trader/owner-operator,Single person,Regional,100% - I spent all of my time remote working,100% - All of my time,100% - I spent all of my time remote working,100% - All of my time,100% - All of my time,Yes,No,,,No,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly Positive,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat Positive,My direct manger(s),Somewhat likely,Somewhat likely,Somewhat likely,3,3,5,5,8,1,2,5,8,8,Yes,0.1,Not a barrier for me,Not a barrier for me,Not a barrier for me,Not a barrier for me,Not a barrier for me,Not a barrier for me,Not a barrier for me,Not a barrier for me,Not a barrier for me,Not a barrier for me,Not a barrier for me,Not a barrier for me,Not a barrier for me,Not a barrier for me,Not a barrier for me,Not a barrier for me,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Somewhat agree,Somewhat agree,Somewhat agree,Yes,Yes,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,I’m 50% more productive when working remotely (or more),I’m 50% more productive when working remotely (or more)
1130,1960,Male,Between 1 and 5 years,Education and Training,Professionals - Education Professionals,More than 200,Couple with no dependent children,Regional,Less than 10% of my time,Less than 10% of my time,10%,10%,10%,Yes,Yes,10%,10%,Yes,90%,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat Positive,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat Positive,They are about the same,Somewhat unlikely,Neither unlikely or likely,Somewhat likely,0.5,7,3.5,5,8,0,7,3,6,8,No,,Not a barrier for me,Stayed about the same,Somewhat improved,Not a barrier for me,Not a barrier for me,Stayed about the same,Not a barrier for me,Not a barrier for me,Stayed about the same,Somewhat worsened,Stayed about the same,Stayed about the same,Not a barrier for me,Stayed about the same,Not a barrier for me,Stayed about the same,Lack of privacy,Difficulty collaborating with remote colleagues,Problems with audio-visual setup,Connectivity/internet issues,Lack of appropriate work and meeting spaces,Connectivity/internet issues,Difficulty collaborating with remote colleagues,Connectivity/internet issues,Difficulty innovating,Connectivity/internet issues,Lack of appropriate work and meeting spaces,Noisy work environment,Problems with audio-visual setup,Connectivity/internet issues,Lack of appropriate work and meeting spaces,Noisy work environment,Lack of appropriate work and meeting spaces,Noisy work environment,Problems with audio-visual setup,Difficulty innovating,Lack of appropriate work and meeting spaces,Problems with audio-visual setup,Problems with audio-visual setup,Connectivity/internet issues,Lack of appropriate work and meeting spaces,Difficulty collaborating with remote colleagues,Problems with audio-visual setup,Noisy work environment,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,No,,,,,,,,,,,My productivity is about same when I work remotely,
1131,1972,Female,More than 5 years,"Professional, Scientific and Technical","Professionals - Design, Engineering, Science and Transport Professionals",More than 200,Couple with dependent children,Metro,50% - I spent about half of my time remote working,50% - About half of my time,50% - I spent about half of my time remote working,50% - About half of my time,40%,Yes,No,,,No,,Somewhat agree,Strongly agree,Somewhat agree,Strongly agree,Strongly Positive,Somewhat agree,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly Positive,Senior leadership,Somewhat likely,Very likely,Very likely,4,8,3,1,8,3,8,2,3,8,No,,Somewhat improved,Significantly improved,Somewhat improved,Significantly improved,Significantly improved,Significantly improved,Somewhat improved,Significantly improved,Somewhat improved,Somewhat improved,Somewhat improved,Significantly improved,Significantly improved,Somewhat improved,Significantly improved,Significantly improved,Difficulty collaborating with remote colleagues,Interruptions,Connectivity/internet issues,Lack of appropriate work and meeting spaces,Interruptions,Lack of appropriate work and meeting spaces,Difficulty collaborating with remote colleagues,Connectivity/internet issues,Interruptions,Noisy work environment,Interruptions,Lack of appropriate work and meeting spaces,Difficulty collaborating with remote colleagues,Connectivity/internet issues,Difficulty innovating,Noisy work environment,Connectivity/internet issues,Lack of appropriate work and meeting spaces,Interruptions,Lack of privacy,Difficulty collaborating with remote colleagues,Difficulty innovating,Problems with audio-visual setup,Lack of privacy,Lack of appropriate work and meeting spaces,Difficulty collaborating with remote colleagues,Noisy work environment,Difficulty collaborating with remote colleagues,Somewhat agree,Strongly agree,Strongly agree,No,,,,,,,,,,,I’m 40% more productive when working remotely,
1132,1987,Female,Between 1 and 5 years,Retail Trade,"Professionals - Business, Human Resource and Marketing Professionals",More than 200,Couple with no dependent children,Metro,50% - I spent about half of my time remote working,60%,Rarely or never,40%,40%,No,No,,,No,,Somewhat disagree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Somewhat Negative,Strongly disagree,Somewhat disagree,Strongly disagree,Strongly disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat Negative,My direct manger(s),Very unlikely,Very unlikely,Very unlikely,1.5,8,0,6.5,8,0,10,,6,8,No,,Somewhat worsened,Stayed about the same,Stayed about the same,Somewhat improved,Not a barrier for me,Stayed about the same,Somewhat improved,Not a barrier for me,Not a barrier for me,Not a barrier for me,Not a barrier for me,Not a barrier for me,Stayed about the same,Not a barrier for me,Not a barrier for me,Somewhat worsened,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Somewhat agree,Somewhat agree,Neither agree nor disagree,No,,,,,,,,,,,I’m 30% more productive when working remotely,
